"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Alfredo Figaro","Brewers","0","0","4.45","0","1","0","1.0","1","0","0","1","0","1.37","7.33","2.77","4.31","0.0","0.0","8404"
"Jose Almarante","","0","0","4.27","0","1","0","1.0","1","0","0","1","0","1.39","8.27","3.85","4.31","0.0","0.0","sa506632"
"Mark Leiter","Phillies","1","1","4.14","0","22","0","22.0","21","10","3","20","8","1.31","8.12","3.18","4.31","0.0","0.0","15551"
"Joel Peralta","Cubs","0","0","4.20","0","1","0","1.0","1","0","0","1","0","1.28","8.98","3.22","4.31","0.0","0.1","2332"
"Anthony Banda","","1","1","4.19","2","2","0","13.0","13","6","2","12","6","1.40","8.27","3.96","4.31","0.1","0.1","sa599510"
"Rafael Perez","Indians","0","0","4.09","0","1","0","1.0","1","0","0","1","0","1.30","6.74","2.43","4.31","0.0","0.1","4078"
"Warner Madrigal","","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.34","8.16","3.23","4.31","0.0","0.0","6419"
"Eduardo Paredes","","0","0","4.07","0","1","0","1.0","1","0","0","1","0","1.34","8.06","3.60","4.31","0.0","0.1","sa657128"
"Daniel Norris","Tigers","8","7","4.22","22","22","0","120.0","116","56","15","109","49","1.37","8.14","3.68","4.31","1.4","1.5","13475"
"James Farris","","0","0","4.39","0","1","0","1.0","1","0","0","1","0","1.39","8.71","3.74","4.31","0.0","0.0","sa708443"
"Anthony DeSclafani","Reds","5","6","4.32","15","15","0","91.0","91","44","13","79","27","1.31","7.82","2.67","4.31","1.0","1.0","13050"
"Tyson Brummett","Phillies","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.36","7.44","3.17","4.32","0.0","0.0","509"
"Eric Jokisch","Cubs","0","0","4.09","0","1","0","1.0","1","0","0","1","0","1.37","6.84","3.13","4.32","0.0","0.1","11157"
"Yoslan Herrera","Angels","0","0","4.09","0","1","0","1.0","1","0","0","1","0","1.38","7.31","3.56","4.32","0.0","0.1","7759"
"Austin Adams","","0","0","4.00","0","7","0","7.0","6","3","1","9","5","1.56","10.57","6.60","4.32","0.0","0.0","sa658119"
"Yimmi Brasoban","","0","0","4.14","0","1","0","1.0","1","0","0","1","1","1.45","8.31","4.53","4.32","0.0","0.0","sa598120"
"Tyler Waldron","","0","0","4.33","0","1","0","1.0","1","0","0","1","0","1.37","6.71","2.81","4.32","0.0","0.0","sa545242"
"Caleb Cotham","Reds","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.35","8.24","3.46","4.32","0.0","0.0","10075"
"Michael Bowden","Cubs","0","0","4.18","0","1","0","1.0","1","0","0","1","0","1.29","8.10","3.01","4.32","0.0","0.1","4440"
"Daury Torrez","","0","0","4.15","0","1","0","1.0","1","0","0","1","0","1.31","7.08","2.77","4.32","0.0","0.1","sa596959"
"Tyler DeLoach","","0","0","3.94","0","1","0","1.0","1","0","0","1","0","1.34","8.56","3.94","4.32","0.0","0.1","sa658786"
"Evan Phillips","","0","0","4.23","0","1","0","1.0","1","0","0","1","1","1.46","8.48","4.55","4.32","0.0","0.0","sa658921"
"Jake Odorizzi","Rays","7","7","4.24","20","20","0","115.0","111","54","17","102","35","1.28","8.03","2.75","4.32","1.2","1.2","6397"
"Steve Johnson","Mariners","0","0","4.09","0","1","0","1.0","1","0","0","1","0","1.34","9.14","4.02","4.32","0.0","0.1","4053"
"Ben Heller","Yankees","1","1","4.18","0","11","0","11.0","10","5","1","12","5","1.37","9.41","4.20","4.32","0.0","0.0","15100"
"James Nygren","","0","0","4.26","0","1","0","1.0","1","0","0","1","0","1.39","6.55","3.18","4.32","0.0","0.0","sa599514"
"Tyler Chatwood","Rockies","7","7","4.49","21","21","0","126.0","133","63","14","106","56","1.50","7.57","4.01","4.32","1.7","2.0","4338"
"Francisco Rodriguez","Tigers","2","2","4.28","0","48","1","48.0","48","23","6","42","18","1.36","7.91","3.32","4.32","0.1","0.1","1642"
"Brian Wilson","Dodgers","0","0","4.14","0","1","0","1.0","1","0","0","1","0","1.40","8.48","4.12","4.32","0.0","0.1","6485"
"Andres Santiago","","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.43","7.53","3.83","4.32","0.0","0.0","sa389212"
"Kevin Herget","","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.39","7.56","3.56","4.32","0.0","0.0","sa738986"
"Chris Reed","Marlins","0","0","4.05","0","1","0","1.0","1","0","0","1","0","1.43","7.63","4.22","4.33","0.0","0.1","12801"
"Tom Wilhelmsen","Diamondbacks","1","1","4.34","0","25","0","25.0","25","12","3","22","11","1.44","7.76","4.07","4.33","0.0","0.1","9975"
"Raudel Lazo","Marlins","0","0","4.16","0","1","0","1.0","1","0","0","1","0","1.41","7.19","3.65","4.33","0.0","0.0","14077"
"J.R. Graham","Twins","0","0","4.31","0","1","0","1.0","1","0","0","1","0","1.39","7.78","3.52","4.33","0.0","0.0","12042"
"Corey Oswalt","","0","0","4.29","0","0","0","1.0","1","0","0","1","0","1.39","6.79","3.13","4.33","0.0","0.0","sa658034"
"Alex Powers","","0","0","4.15","0","1","0","1.0","1","0","0","1","0","1.35","8.77","3.81","4.33","0.0","0.1","sa621533"
"Juan Sandoval","","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.47","7.29","4.12","4.33","0.0","0.0","sa202910"
"Mike Bolsinger","Blue Jays","2","2","4.41","5","5","0","26.0","25","13","3","24","11","1.40","8.44","3.81","4.33","0.3","0.3","11137"
"Bo Schultz","Blue Jays","0","0","4.34","0","7","0","7.0","7","3","1","6","2","1.38","7.14","3.12","4.33","0.0","0.0","5028"
"Kendall Graveman","Athletics","7","8","4.47","21","21","0","127.0","141","63","15","86","39","1.42","6.08","2.74","4.33","1.2","0.8","15514"
"Michael Brady","","0","0","4.37","0","1","0","1.0","1","0","0","1","0","1.29","7.11","2.33","4.33","0.0","0.0","sa502167"
"Henry Sosa","Dodgers","0","0","4.29","0","0","0","1.0","1","0","0","1","0","1.34","7.14","2.86","4.33","0.0","0.0","6936"
"Scott Atchison","Indians","0","0","4.28","0","1","0","1.0","1","0","0","1","0","1.39","6.18","2.78","4.33","0.0","0.0","2642"
"Tyler Mizenko","","0","0","4.14","0","1","0","1.0","1","0","0","1","0","1.46","6.52","3.95","4.33","0.0","0.0","sa577659"
"Marco Gonzales","Cardinals","0","0","4.20","0","0","0","1.0","1","0","0","1","0","1.35","7.32","3.12","4.33","0.0","0.0","15467"
"Frank Duncan","","0","0","4.41","0","0","0","1.0","1","0","0","1","0","1.37","6.57","2.69","4.33","0.0","0.0","sa738963"
"Andrew Bailey","Angels","1","1","4.13","0","29","0","29.0","27","13","4","26","11","1.33","8.26","3.55","4.33","0.0","0.1","1368"
"Chandler Shepherd","","0","0","4.33","0","7","0","7.0","7","4","1","7","3","1.38","8.17","3.67","4.33","0.0","0.0","sa602595"
"Frank Garces","Padres","0","0","4.17","0","1","0","1.0","1","0","0","1","0","1.39","8.31","3.84","4.33","0.0","0.0","13144"
"Tayron Guerrero","Marlins","0","0","4.18","0","7","0","7.0","7","3","1","7","4","1.49","8.72","5.13","4.33","0.0","0.0","11691"
"Nick Burdi","","0","0","4.23","0","1","0","1.0","1","0","0","1","1","1.43","8.98","4.60","4.34","0.0","0.0","sa599297"
"Bruce Rondon","Tigers","0","0","4.23","0","7","0","7.0","7","3","1","8","4","1.42","9.55","4.81","4.34","0.0","0.0","5766"
"Adam Cimber","","0","0","4.23","0","1","0","1.0","1","0","0","1","0","1.39","6.33","2.97","4.34","0.0","0.0","sa737888"
"T.J. Chism","","0","0","4.15","0","1","0","1.0","1","0","0","1","0","1.43","8.24","4.20","4.34","0.0","0.0","sa502763"
"Scott Diamond","Blue Jays","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.32","5.83","1.94","4.34","0.0","0.0","5089"
"Brian Moran","","0","0","4.17","0","1","0","1.0","1","0","0","1","0","1.43","8.16","4.21","4.34","0.0","0.0","sa501495"
"David Paulino","Astros","1","1","4.29","2","13","0","24.0","23","12","3","24","9","1.32","8.76","3.45","4.34","0.2","0.2","17418"
"Braulio Lara","","0","0","4.10","0","1","0","1.0","1","0","0","1","1","1.47","8.32","4.63","4.34","0.0","0.1","sa506176"
"Ryan Webb","Rays","0","0","4.17","0","1","0","1.0","1","0","0","1","0","1.42","6.27","3.45","4.34","0.0","0.0","7474"
"Drew Muren","","0","0","4.28","0","1","0","1.0","1","0","0","1","1","1.44","8.83","4.59","4.34","0.0","0.0","sa545091"
"Pedro Beato","Braves","0","0","4.21","0","1","0","1.0","1","0","0","1","0","1.38","7.99","3.76","4.34","0.0","0.0","1330"
"Ty Blach","Giants","5","6","4.18","13","35","0","95.0","103","44","11","58","28","1.37","5.45","2.65","4.34","0.5","0.5","14361"
"Kevin Shackelford","","0","0","4.11","0","1","0","1.0","1","0","0","1","0","1.43","8.18","4.25","4.34","0.0","0.1","sa549496"
"Adam Bray","","0","0","4.27","0","0","0","1.0","1","0","0","1","0","1.30","7.31","2.54","4.34","0.0","0.0","sa876116"
"Brooks Pounders","Angels","0","0","4.14","0","7","0","7.0","7","3","1","7","3","1.31","8.55","3.55","4.34","0.0","-0.1","10387"
"Cody Reed","Reds","1","1","4.13","4","4","0","19.0","18","9","2","18","9","1.40","8.43","4.11","4.35","0.2","0.2","15232"
"Tommy Milone","Mets","2","2","4.29","6","6","0","32.0","33","15","5","26","9","1.32","7.27","2.54","4.35","0.3","0.2","7608"
"Colton Murray","Phillies","0","0","4.14","0","1","0","1.0","1","0","0","1","0","1.35","9.10","4.05","4.35","0.0","0.1","12264"
"David Carpenter","Braves","0","0","4.28","0","1","0","1.0","1","0","0","1","0","1.43","8.10","4.11","4.35","0.0","0.0","9244"
"Matt Koch","Diamondbacks","0","0","4.35","0","7","0","7.0","8","3","1","5","2","1.31","6.37","2.12","4.35","0.0","0.0","13420"
"Drew Rucinski","Twins","1","1","4.33","0","19","0","19.0","19","9","3","15","6","1.32","7.38","2.72","4.35","0.0","0.0","12499"
"Yunesky Maya","Nationals","0","0","4.36","0","1","0","1.0","1","0","0","1","0","1.37","6.67","2.72","4.35","0.0","0.0","11420"
"D.J. Baxendale","","0","0","4.32","0","1","0","1.0","1","0","0","1","0","1.34","7.04","2.74","4.35","0.0","0.0","sa577014"
"Ross Vance","","0","0","4.14","0","1","0","1.0","1","0","0","1","0","1.46","7.55","4.25","4.35","0.0","0.0","sa913143"
"Jesus Pirela","","0","0","4.23","0","1","0","1.0","1","0","0","1","0","1.36","8.20","3.67","4.35","0.0","0.0","sa504880"
"Domingo German","","0","0","4.24","0","7","0","7.0","7","4","1","7","3","1.33","8.00","3.07","4.35","0.0","0.0","sa548637"
"Homer Bailey","Reds","1","2","4.30","5","5","0","26.0","27","13","4","22","9","1.33","7.63","2.91","4.35","0.3","0.2","8362"
"Winston Abreu","","0","0","4.23","0","1","0","1.0","1","0","0","1","0","1.44","8.42","4.46","4.35","0.0","0.0","582"
"Taylor Lewis","","0","0","4.31","0","1","0","1.0","1","0","0","1","0","1.44","7.62","3.94","4.36","0.0","0.0","sa829839"
"Freddy Garcia","Braves","0","0","4.48","0","0","0","1.0","1","0","0","1","0","1.33","6.19","2.09","4.36","0.0","0.0","1077"
"Sean Newcomb","","0","0","4.12","0","0","0","1.0","1","0","0","1","1","1.49","9.50","5.41","4.36","0.0","0.0","sa709548"
"Ryan Mattheus","Reds","0","0","4.28","0","1","0","1.0","1","0","0","1","0","1.42","7.10","3.49","4.36","0.0","0.0","7169"
"Kyle Ryan","Tigers","1","1","4.15","0","22","0","22.0","23","10","2","16","8","1.43","6.33","3.39","4.36","0.0","0.1","11753"
"Drew Hutchison","Pirates","0","0","4.44","1","1","0","7.0","7","3","1","6","2","1.37","7.78","3.32","4.36","0.1","0.0","10732"
"Bryan Woodall","","0","0","4.42","0","0","0","1.0","1","0","0","1","0","1.37","7.02","2.96","4.36","0.0","0.0","sa454885"
"Nate Baker","","0","0","4.24","0","1","0","1.0","1","0","0","1","0","1.44","7.83","4.10","4.36","0.0","0.0","sa501452"
"Trevor Williams","Pirates","3","3","4.41","8","16","0","53.0","57","26","6","37","19","1.43","6.32","3.16","4.36","0.3","0.3","16977"
"Victor Araujo","","0","0","4.27","0","1","0","1.0","1","0","0","1","0","1.44","7.69","4.13","4.36","0.0","0.0","sa548099"
"Jim Fuller","","0","0","4.16","0","1","0","1.0","1","0","0","1","0","1.45","8.00","4.31","4.36","0.0","0.0","sa455447"
"Kevin Chapman","Astros","0","0","4.13","0","1","0","1.0","1","0","0","1","0","1.41","8.66","4.32","4.36","0.0","0.1","11240"
"Chris Smith","","0","0","4.30","0","7","0","7.0","7","3","1","7","3","1.33","8.61","3.46","4.36","0.0","0.0","sa199533"
"Joe Gardner","","0","0","4.45","0","0","0","1.0","1","0","0","1","0","1.42","6.42","3.00","4.36","0.0","0.0","sa501227"
"Fernando Abad","Red Sox","1","1","4.27","0","29","0","29.0","29","14","4","26","12","1.39","8.01","3.69","4.36","0.0","0.1","4994"
"Jorge Bucardo","","0","0","4.16","0","1","0","1.0","1","0","0","1","0","1.46","7.27","4.31","4.36","0.0","0.0","sa456361"
"Lucas Harrell","","1","1","4.21","0","29","0","29.0","29","14","3","24","14","1.50","7.37","4.42","4.36","0.0","0.0","7541"
"Tim Sexton","","0","0","4.35","0","1","0","1.0","1","0","0","1","0","1.38","7.42","3.21","4.36","0.0","0.0","sa392174"
"Phillips Valdez","","0","0","4.22","0","1","0","1.0","1","0","0","1","0","1.46","6.64","3.75","4.36","0.0","0.0","sa506127"
"Jesse Hahn","Athletics","4","5","4.45","13","20","0","82.0","86","40","9","62","33","1.46","6.81","3.64","4.36","0.7","0.5","13287"
"John Gant","Cardinals","2","2","4.35","5","5","0","27.0","26","13","3","23","11","1.42","7.77","3.87","4.36","0.3","0.3","13684"
"Jose Casilla","","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.45","6.29","3.74","4.36","0.0","0.0","sa456056"
"Scott Rice","Mets","0","0","3.95","0","1","0","1.0","1","0","0","1","1","1.57","8.18","5.61","4.37","0.0","0.1","2743"
"Dean Kiekhefer","Cardinals","0","0","4.24","0","1","0","1.0","1","0","0","1","0","1.39","6.36","2.97","4.37","0.0","0.0","10529"
"Andrew Albers","Twins","0","0","4.28","0","1","0","1.0","1","0","0","1","0","1.34","6.68","2.58","4.37","0.0","0.0","7853"
"Matt Carasiti","Rockies","0","0","4.44","0","1","0","1.0","1","0","0","1","0","1.46","8.62","4.31","4.37","0.0","0.0","13276"
"Mike Foltynewicz","Braves","6","8","4.38","19","19","0","113.0","112","55","15","102","42","1.36","8.10","3.35","4.37","1.0","1.0","10811"
"Bobby LaFromboise","Pirates","0","0","4.23","0","1","0","1.0","1","0","0","1","0","1.44","6.95","3.74","4.37","0.0","0.0","7758"
"Wade Miley","Orioles","8","7","4.27","22","22","0","126.0","130","60","16","105","47","1.41","7.49","3.38","4.37","1.5","1.6","8779"
"Heath Bell","Rays","0","0","4.18","0","1","0","1.0","1","0","0","1","0","1.38","7.44","3.51","4.37","0.0","0.0","2080"
"Corey Taylor","","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.41","7.29","3.50","4.37","0.0","0.0","sa827144"
"Dominic Leone","Blue Jays","1","1","4.28","0","25","0","25.0","24","12","3","24","11","1.38","8.66","4.00","4.37","0.0","0.0","13763"
"Blake McFarland","","0","0","4.34","0","1","0","1.0","1","0","0","1","0","1.32","8.71","3.39","4.37","0.0","0.0","sa598555"
"Wes Parsons","","0","0","4.33","0","1","0","1.0","1","0","0","1","0","1.44","6.94","3.62","4.37","0.0","0.0","sa736026"
"Austin House","","0","0","4.44","0","1","0","1.0","1","0","0","1","0","1.45","7.81","3.86","4.37","0.0","0.0","sa502193"
"Jorge Lopez","Brewers","1","1","4.40","2","10","0","21.0","20","10","2","19","10","1.46","8.30","4.27","4.37","0.1","0.1","14527"
"Odrisamer Despaigne","Marlins","1","1","4.32","1","20","0","25.0","26","12","3","18","10","1.45","6.49","3.60","4.37","0.0","0.0","16017"
"Zach Davies","Brewers","7","8","4.46","21","21","0","125.0","132","62","17","105","42","1.39","7.51","3.03","4.37","1.5","1.2","13183"
"Alan Busenitz","","0","0","4.30","0","1","0","1.0","1","0","0","1","0","1.42","7.42","3.72","4.37","0.0","0.0","sa738393"
"Tim Collins","Royals","0","0","4.18","0","1","0","1.0","1","0","0","1","0","1.40","8.62","4.32","4.37","0.0","0.1","3164"
"Arquimedes Caminero","Mariners","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.38","8.71","4.18","4.37","0.0","0.0","8992"
"Joel Bender","","0","0","4.09","0","1","0","1.0","1","0","0","1","0","1.42","7.98","4.07","4.37","0.0","0.1","sa549763"
"Jason Jester","","0","0","4.32","0","1","0","1.0","1","0","0","1","0","1.38","7.76","3.46","4.37","0.0","0.0","sa738439"
"Rob Rogers","","0","0","4.18","0","1","0","1.0","1","0","0","1","0","1.45","7.14","4.00","4.37","0.0","0.0","sa738615"
"Austin Voth","","2","2","4.30","5","12","0","34.0","34","16","4","29","14","1.40","7.55","3.64","4.37","0.3","0.2","sa621465"
"Dakota Bacus","","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.44","7.13","3.81","4.37","0.0","0.0","sa658132"
"Dinelson Lamet","","0","0","4.25","0","0","0","1.0","1","0","0","1","1","1.41","9.23","4.64","4.37","0.0","0.0","sa843182"
"Julio Teheran","Braves","7","9","4.40","22","22","0","134.0","136","66","19","116","43","1.33","7.80","2.87","4.38","1.2","1.2","6797"
"Alex Claudio","Rangers","2","2","4.28","4","22","0","38.0","41","18","4","25","13","1.43","5.87","3.02","4.38","0.2","0.3","12890"
"Jose Alvarado","Rays","1","1","3.84","0","11","0","11.0","9","5","1","11","7","1.54","9.15","6.07","4.38","0.0","0.1","17780"
"Jeff Locke","Marlins","2","2","4.30","5","5","0","27.0","28","13","3","19","10","1.44","6.42","3.46","4.38","0.3","0.3","2929"
"German Marquez","Rockies","3","3","4.55","9","9","0","53.0","55","27","8","46","17","1.37","7.81","2.94","4.38","0.7","0.8","15038"
"Kevin Gausman","Orioles","8","7","4.36","22","22","0","126.0","127","61","18","110","42","1.34","7.85","2.96","4.38","1.7","1.5","14107"
"Jeff Ibarra","","0","0","4.10","0","1","0","1.0","1","0","0","1","0","1.42","7.93","4.16","4.38","0.0","0.1","sa502106"
"Henderson Alvarez","","4","4","4.39","12","12","0","69.0","77","34","8","44","19","1.39","5.72","2.52","4.38","0.7","0.6","5669"
"Tyler Melling","","0","0","4.22","0","1","0","1.0","1","0","0","1","0","1.43","7.85","4.07","4.38","0.0","0.0","sa599701"
"Josh Johnson","Blue Jays","0","0","4.54","0","0","0","1.0","1","1","0","1","0","1.36","7.60","2.97","4.38","0.0","0.0","4567"
"Stephen Fife","Dodgers","0","0","4.27","0","0","0","1.0","1","0","0","1","0","1.38","6.42","2.93","4.38","0.0","0.0","8077"
"Justin Wright","","0","0","4.09","0","1","0","1.0","1","0","0","1","0","1.48","7.43","4.49","4.38","0.0","0.1","sa526239"
"Jordan Hershiser","","0","0","4.26","0","1","0","1.0","1","0","0","1","0","1.42","8.19","4.17","4.38","0.0","0.0","sa658976"
"Dan Straily","Marlins","7","8","4.36","21","21","0","126.0","119","61","17","116","49","1.34","8.32","3.51","4.38","1.1","1.2","9460"
"Jeff Beliveau","Rays","0","0","4.01","0","1","0","1.0","1","0","0","1","1","1.41","9.12","4.72","4.38","0.0","0.1","8504"
"Jeff Urlaub","","0","0","4.29","0","1","0","1.0","1","0","0","1","0","1.42","7.58","3.72","4.38","0.0","0.0","sa549814"
"Danny Miranda","","0","0","4.20","0","1","0","1.0","1","0","0","1","0","1.42","7.00","3.63","4.38","0.0","0.0","sa598114"
"Adam Parks","","0","0","4.32","0","1","0","1.0","1","0","0","1","0","1.36","8.62","3.69","4.38","0.0","0.0","sa829657"
"Matt Marksberry","Braves","0","0","4.14","0","1","0","1.0","1","0","0","1","1","1.45","8.41","4.61","4.38","0.0","0.1","15089"
"Jesse Biddle","","0","0","4.16","0","1","0","1.0","1","0","0","1","0","1.44","8.08","4.29","4.38","0.0","0.0","sa548186"
"Wilton Lopez","Rockies","0","0","4.54","0","1","0","1.0","1","1","0","1","0","1.43","6.16","2.67","4.39","0.0","0.0","4227"
"Cesar Vargas","Padres","0","0","4.37","0","0","0","1.0","1","0","0","1","0","1.44","7.17","3.73","4.39","0.0","0.0","14099"
"Pat Light","Pirates","0","0","4.25","0","8","0","8.0","7","4","1","6","4","1.50","7.75","4.65","4.39","0.0","0.0","13427"
"Anthony Bass","Rangers","1","1","4.40","0","22","0","22.0","22","11","3","18","8","1.40","7.49","3.36","4.39","0.0","0.1","7982"
"Kurt Heyer","","0","0","4.32","0","1","0","1.0","1","0","0","1","0","1.38","6.70","3.05","4.39","0.0","0.0","sa621615"
"Ryan Rowland-Smith","Diamondbacks","0","0","4.31","0","1","0","1.0","1","0","0","1","0","1.41","7.46","3.56","4.39","0.0","0.0","3245"
"David Hale","Rockies","0","0","4.57","0","1","0","1.0","1","1","0","1","0","1.42","6.57","2.76","4.39","0.0","0.0","9756"
"Burch Smith","Padres","0","0","4.40","0","0","0","1.0","1","0","0","1","0","1.38","8.81","3.88","4.39","0.0","0.0","12784"
"Kyle Simon","","0","0","4.24","0","1","0","1.0","1","0","0","1","0","1.43","6.94","3.66","4.39","0.0","0.0","sa577011"
"Corey Littrell","","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.40","7.30","3.57","4.39","0.0","0.0","sa550166"
"Dylan Baker","","0","0","4.27","0","1","0","1.0","1","0","0","1","0","1.40","7.37","3.56","4.39","0.0","0.0","sa658002"
"Jeremy Berg","","0","0","4.14","0","1","0","1.0","1","0","0","1","0","1.32","7.62","3.27","4.39","0.0","0.1","sa510226"
